zip,city,state,system_name,pwsid,population,water_source,total_violations,health_violations,unresolved_violations,lead_level_mg_l,copper_level_mg_l,radon_zone,home_safety_score,home_safety_grade,latitude,longitude,contaminant_count,health_contaminant_names,ccr_contaminant_count,ccr_violation_count,enforcement_action_count,enforcement_health_violations,has_active_issues,boil_water_advisories
00601,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00602,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00610,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00612,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00613,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00614,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00616,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00617,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00618,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00619,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00620,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00622,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00627,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00628,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00629,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00630,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00635,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00640,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00646,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00648,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00649,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00650,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00653,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00654,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00655,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00656,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00657,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00661,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00667,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00671,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00672,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00674,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00698,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00701,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00704,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00707,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00715,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00716,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00717,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00721,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00723,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00728,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00729,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00730,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00731,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00732,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00733,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00734,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00738,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00740,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00741,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00748,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00749,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00750,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00751,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00754,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00755,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00757,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00758,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00759,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00761,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00767,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00768,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00769,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00771,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00772,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00775,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00784,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00785,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00791,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00792,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00794,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00795,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00801,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00802,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00803,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00804,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00805,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00820,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00821,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00822,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00823,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00824,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00830,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00831,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00840,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00841,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00850,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00851,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00856,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00904,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00907,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00908,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00913,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00915,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00917,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00918,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00920,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00921,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00922,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00923,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00924,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00926,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00936,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00940,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00943,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00946,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00949,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00950,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00951,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00952,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00953,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00954,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00956,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00957,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00958,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00959,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00960,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00961,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00962,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00963,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00965,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00966,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00968,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00969,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00970,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00971,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00979,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00981,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00982,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00983,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00984,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00985,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00986,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
00987,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
01001,Agawam,MA,Agawam Water Department,MA1005000,28692,SW,1,0,1,0.0015,,2,71,B,42.0702,-72.6227,0,,18,1,1,0,true,0
01002,Amherst,MA,Amherst Dpw  Water Division,MA1008000,39263,SW,1,1,0,0.008,,2,75,B,42.3671,-72.4646,1,E. coli,13,0,2,1,true,0
01003,Amherst,MA,Amherst Dpw  Water Division,MA1008000,39263,SW,1,1,0,0.008,,2,72,B,42.3919,-72.5248,1,E. coli,13,0,2,1,true,0
01004,Amherst,MA,Amherst Dpw  Water Division,MA1008000,39263,SW,1,1,0,0.008,,2,72,B,42.3845,-72.5132,1,E. coli,13,0,2,1,true,0
01005,Barre,MA,Barre Water Department,MA2021000,4098,GW,18,0,10,0.0015,,1,56,C,42.4097,-72.1084,0,,,,10,0,true,0
01007,Belchertown,MA,Belchertown Water District,MA1024000,3098,GW,0,0,0,0.003,2.617,2,83,B,42.2751,-72.411,0,,,,0,0,false,0
01008,Blandford,MA,Blandford Water Department,MA1033000,442,SW,2,0,2,0.006,,2,76,B,42.1829,-72.9361,0,,,,3,0,true,0
01009,Bondsville,MA,Bondsville Fire and Water District,MA1227002,1429,GW,0,0,0,0.0013,2.1,2,83,B,42.2061,-72.3405,0,,,,0,0,false,0
01010,Brimfield,MA,Meadowbrook Acres Mobile Home Park,MA1043001,137,GW,1,0,0,0.0006,,2,83,B,42.1165,-72.1885,0,,,,2,0,true,0
01011,Chester,MA,Chester Water Department,MA1059000,750,SW,3,1,2,0.0047,,2,74,B,42.2794,-72.9888,1,Contaminant 0800,,,4,1,true,0
01012,Chesterfield,MA,WILLIAMSBURG WATER DEPT,MA1340000,1575,GW,0,0,0,,,2,53,D,42.3923,-72.8256,0,,,,0,0,false,0
01013,Chicopee,MA,Chicopee Water Department (mwra),MA1061000,55560,SW,0,0,0,0.0015,,2,83,B,42.1487,-72.6079,0,,0,0,3,0,true,0
01014,Chicopee,MA,Chicopee Water Department (mwra),MA1061000,55560,SW,0,0,0,0.0015,,2,83,B,42.1707,-72.6048,0,,0,0,3,0,true,0
01020,Chicopee,MA,Chicopee Water Department (mwra),MA1061000,55560,SW,0,0,0,0.0015,,2,83,B,42.1764,-72.5761,0,,0,0,3,0,true,0
01021,Chicopee,MA,Chicopee Water Department (mwra),MA1061000,55560,SW,0,0,0,0.0015,,2,83,B,42.1707,-72.6048,0,,0,0,3,0,true,0
01022,Chicopee,MA,Chicopee Water Department (mwra),MA1061000,55560,SW,0,0,0,0.0015,,2,83,B,42.1934,-72.5544,0,,0,0,3,0,true,0
01025,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
01026,Cummington,MA,Worthington Fire District,MA1349000,565,GW,0,0,0,0.00065,,2,83,B,42.4633,-72.9202,0,,,,0,0,false,0
01027,Easthampton,MA,Easthampton Water Department,MA1087000,16211,GW,0,0,0,0.0025,,2,78,B,42.2668,-72.669,0,,0,0,1,0,true,0
01028,East Longmeadow,MA,East Longmeadow Dpw Water Department,MA1085000,16161,SW,0,0,0,0.0014,,2,83,B,42.0672,-72.5056,0,,0,0,1,0,true,0
01029,East Otis,MA,BARTOWS MOBILE HOME PARK,MA1225038,25,GW,0,0,0,,,2,53,D,42.1909,-73.0517,0,,,,0,0,false,0
01030,Feeding Hills,MA,AGAWAM WATER DEPARTMENT,MA1005000,28692,SW,0,0,0,,,2,63,C,42.0718,-72.6751,0,,18,1,0,0,false,0
01031,Gilbertville,MA,Gilbertville Water District,MA1124001,1089,GW,0,0,0,0.0012,,1,66,C,42.3322,-72.1986,0,,,,0,0,false,0
01032,Goshen,MA,WILLIAMSBURG WATER DEPT,MA1340000,1575,GW,0,0,0,0.00443,,2,83,B,42.4404,-72.7995,0,,,,0,0,false,0
01033,Granby,MA,South Hadley Fd #1 (mwra),MA1275000,14800,SW,0,0,0,0.0014,2.38,2,83,B,42.2557,-72.52,0,,8,0,2,0,true,0
01034,Granville,MA,Blandford Water Department,MA1033000,442,SW,0,0,0,0.0019,,2,83,B,42.1127,-72.952,0,,,,1,0,true,0
01035,Hadley,MA,Hadley Dpw Water Division,MA1117002,4871,GW,0,0,0,0.0046,,2,78,B,42.3606,-72.5715,0,,,,0,0,false,0
01036,Hampden,MA,Vantage at Hampden,MA1120001,100,GW,2,0,0,0.00189,,2,77,B,42.0648,-72.4318,0,,,,2,0,false,0
01037,Hardwick,MA,Gilbertville Water District,MA1124001,1089,GW,0,0,0,0.0012,,1,66,C,42.3479,-72.2253,0,,,,0,0,false,0
01038,Hatfield,MA,Hatfield Water Department,MA1127000,3183,SW,0,0,0,0.003,,2,83,B,42.3844,-72.6167,0,,,,0,0,false,0
01039,Haydenville,MA,Williamsburg Water Department,MA1340000,1575,GW,0,0,0,0.001,,2,83,B,42.3818,-72.7032,0,,,,0,0,false,0
01040,Holyoke,MA,Holyoke Water Works,MA1137000,40124,SW,0,0,0,0.009,,2,68,C,42.202,-72.6262,0,,11,0,0,0,false,0
01041,Holyoke,MA,Holyoke Water Works,MA1137000,40124,SW,0,0,0,0.009,,2,73,B,42.2043,-72.6162,0,,11,0,0,0,false,0
01050,Huntington,MA,Huntington Water Department,MA1143000,2180,GW,1,0,1,0.0019,,2,81,B,42.2653,-72.8733,0,,,,2,0,true,0
01053,Leeds,MA,Northampton Water Division,MA1214000,29571,SW,0,0,0,0.00255,,2,83,B,42.3543,-72.7034,0,,12,0,0,0,false,0
01054,Leverett,MA,SUNDERLAND WATER DISTRICT,MA1289000,3190,GW,0,0,0,,,2,63,C,42.4682,-72.4993,0,,,,0,0,false,0
01056,Ludlow,MA,WILBRAHAM WATER DEPT (MWRA),MA1339000,8533,SW,0,0,0,,,2,63,C,42.1728,-72.471,0,,,,0,0,false,0
01057,Monson,MA,Monson Water and Sewer Department,MA1191000,4212,GW,0,0,0,0.0064,,2,80,B,42.101,-72.3196,0,,,,0,0,false,0
01059,North Amherst,MA,AMHERST DPW  WATER DIVISION,MA1008000,39263,SW,0,0,0,,,2,53,D,42.4104,-72.5309,0,,13,0,0,0,false,0
01060,Northampton,MA,Northampton Water Division,MA1214000,29571,SW,0,0,0,0.0026,,2,78,B,42.3223,-72.6313,0,,12,0,0,0,false,0
01061,Northampton,MA,Northampton Water Division,MA1214000,29571,SW,0,0,0,0.0026,,2,83,B,42.3696,-72.636,0,,12,0,0,0,false,0
01062,Florence,MA,Northampton Water Division,MA1214000,29571,SW,0,0,0,,,2,55,C,42.3219,-72.6928,0,,12,0,0,0,false,0
01063,Northampton,MA,Northampton Water Division,MA1214000,29571,SW,0,0,0,0.0026,,2,83,B,42.3179,-72.6402,0,,12,0,0,0,false,0
01066,North Hatfield,MA,HATFIELD WATER DEPT,MA1127000,3183,SW,0,0,0,,,2,63,C,42.4112,-72.6223,0,,,,0,0,false,0
01068,Oakham,MA,WHEELWRIGHT WATER DISTRICT,MA1124002,300,GW,0,0,0,,,1,53,D,42.348,-72.0513,0,,,,0,0,false,0
01069,Palmer,MA,Palmer Water District No.1,MA1227000,4789,SW,2,2,2,0.0049,2.1,2,75,B,42.1762,-72.3288,1,E. coli,,,4,2,true,0
01070,Plainfield,MA,CUMMINGTON WATER DEPT,MA1069001,310,GW,0,0,0,,,2,53,D,42.5144,-72.9183,0,,,,0,0,false,0
01071,Russell,MA,Russell Water Department,MA1256000,1228,GW,1,0,0,0.0037,,2,83,B,42.1471,-72.8403,0,,,,3,0,true,0
01072,Shutesbury,MA,SUNDERLAND WATER DISTRICT,MA1289000,3190,GW,0,0,0,,,2,53,D,42.482,-72.4213,0,,,,0,0,false,0
01073,Southampton,MA,Southampton Water Department,MA1276000,4853,SW,0,0,0,0.0022,1.35,2,83,B,42.2247,-72.7194,0,,,,0,0,false,0
01074,South Barre,MA,BARRE WATER DEPARTMENT,MA2021000,4098,GW,0,0,0,,,1,40,D,42.3854,-72.0954,0,,,,0,0,false,0
01075,South Hadley,MA,South Hadley Fd #1 (mwra),MA1275000,14800,SW,0,0,0,0.004,,2,78,B,42.2375,-72.5811,0,,8,0,0,0,false,0
01077,Southwick,MA,Southwick Water Department,MA1279000,7646,SW,0,0,0,0.0026,,2,78,B,42.0511,-72.7706,0,,,,0,0,false,0
01079,Thorndike,MA,Thorndike Fire and Water District,MA1227001,1435,GW,0,0,0,0.0023,,2,83,B,42.1929,-72.3296,0,,,,0,0,false,0
01080,Three Rivers,MA,Three Rivers Fire District,MA1227003,3258,GW,0,0,0,0.0025,,2,83,B,42.1819,-72.3624,0,,,,0,0,false,0
01081,Wales,MA,Brookside Village,MA1306001,80,GW,1,0,0,0.0031,,2,83,B,42.0627,-72.2046,0,,,,3,0,true,1
01082,Ware,MA,Ware Water Department,MA1309000,10066,GW,0,0,0,0.0047,,2,83,B,42.2618,-72.2583,0,,,,0,0,false,0
01083,Warren,MA,Warren Water District,MA1311000,2289,GW,1,0,0,0.0012,,1,66,C,42.204,-72.1994,0,,,,2,0,true,0
01084,West Chesterfield,MA,WILLIAMSBURG WATER DEPT,MA1340000,1575,GW,0,0,0,,,2,53,D,42.3903,-72.8709,0,,,,0,0,false,0
01085,Westfield,MA,Westfield Dpwwater Division,MA1329000,41094,SW,4,1,0,0.0027,,2,72,B,42.1251,-72.7495,1,Consumer Confidence Report Rule,11,0,4,1,true,0
01086,Westfield,MA,Westfield Dpwwater Division,MA1329000,41094,SW,4,1,0,0.0027,,2,82,B,42.1734,-72.848,1,Consumer Confidence Report Rule,11,0,4,1,true,0
01088,West Hatfield,MA,Hatfield Water Department,MA1127000,3183,SW,0,0,0,,,2,53,D,42.3906,-72.6469,0,,,,0,0,false,0
01089,West Springfield,MA,West Springfield Dpw Water Division,MA1325000,28835,GW,0,0,0,0.0016,,2,78,B,42.1151,-72.6411,0,,22,0,1,0,true,0
01090,West Springfield,MA,West Springfield Dpw Water Division,MA1325000,28835,GW,0,0,0,0.0016,,2,83,B,42.1707,-72.6048,0,,22,0,1,0,true,0
01092,West Warren,MA,West Warren Water District,MA1311001,927,GW,0,0,0,0.0024,,1,70,B,42.2029,-72.229,0,,,,0,0,false,0
01093,Whately,MA,Whately Water Department,MA1337010,900,GW,1,0,0,0.0031,,2,83,B,42.4427,-72.6525,0,,,,4,0,true,0
01094,Wheelwright,MA,Wheelwright Water District,MA1124002,300,GW,0,0,0,0.0036,,1,66,C,42.3582,-72.1408,0,,,,0,0,false,0
01095,Wilbraham,MA,Wilbraham Water Department (mwra),MA1339000,8533,SW,0,0,0,0.00563,,2,81,B,42.1245,-72.4464,0,,,,0,0,false,0
01096,Williamsburg,MA,Williamsburg Water Department,MA1340000,1575,GW,0,0,0,0.001,,2,78,B,42.4085,-72.778,0,,,,0,0,false,0
01097,Woronoco,MA,WESTFIELD DPWWATER DIVISION,MA1329000,41094,SW,0,0,0,,,2,63,C,42.164,-72.8295,0,,11,0,0,0,false,0
01098,Worthington,MA,Worthington Fire District,MA1349000,565,GW,0,0,0,0.0175,,2,58,C,42.3843,-72.9314,0,,,,0,0,false,0
01101,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1015,-72.5898,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01102,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1707,-72.6048,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01103,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1029,-72.5887,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01104,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1288,-72.5778,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01105,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.0999,-72.5783,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01106,Longmeadow,MA,Longmeadow Water Department,MA1159000,15815,SW,5,2,3,0.0015,,2,78,B,42.0507,-72.5676,2,"Chlorine residual;Haloacetic Acids (HAA5)",13,2,4,2,true,0
01107,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1179,-72.6065,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01108,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.0853,-72.5584,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01109,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1145,-72.5543,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01111,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1707,-72.6048,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01115,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1029,-72.5916,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01116,Longmeadow,MA,Longmeadow Water Department,MA1159000,15815,SW,5,2,3,0.0015,,2,77,B,42.1707,-72.6048,2,"Chlorine residual;Haloacetic Acids (HAA5)",13,2,4,2,true,0
01118,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.0929,-72.5274,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01119,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1247,-72.5121,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01128,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.0944,-72.4889,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01129,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1223,-72.4876,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01133,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1,-72.59,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01138,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1707,-72.6048,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01139,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1707,-72.6048,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01144,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1018,-72.5915,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01151,Indian Orchard,MA,SPRINGFIELD WATER AND SEWER COMMISSION,MA1281000,167954,SW,0,0,0,,,2,53,D,42.1532,-72.505,0,,15,1,0,0,false,0
01152,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1707,-72.6048,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01199,Springfield,MA,Springfield Water and Sewer Commission,MA1281000,167954,SW,2,1,0,0.0035,,2,82,B,42.1199,-72.605,1,Total Trihalomethanes (TTHM),15,1,3,0,true,0
01201,Pittsfield,MA,Pittsfield Dpu Water Department,MA1236000,43927,SW,0,0,0,0.0017,,2,73,B,42.4531,-73.2471,0,,42,0,3,0,true,1
01202,Pittsfield,MA,Pittsfield Dpu Water Department,MA1236000,43927,SW,0,0,0,0.0017,,2,83,B,42.3929,-73.2285,0,,42,0,3,0,true,1
01203,Pittsfield,MA,Pittsfield Dpu Water Department,MA1236000,43927,SW,0,0,0,0.0017,,2,83,B,42.3929,-73.2285,0,,42,0,3,0,true,1
01220,Adams,MA,Adams Fire District,MA1004000,7851,GW,0,0,0,0.0014,,2,78,B,42.6223,-73.1172,0,,,,0,0,false,0
01222,Ashley Falls,MA,Aquarion Water Company,MA1267000,987,GW,0,0,0,,,2,63,C,42.0596,-73.3202,0,,,,0,0,false,0
01223,Becket,MA,HINSDALE WATER DEPT,MA1132000,1800,SW,0,0,0,,,2,63,C,42.3594,-73.1203,0,,,,0,0,false,0
01224,Berkshire,MA,DALTON FIRE DISTRICT,MA1070000,6330,SW,0,0,0,,,2,53,D,42.5126,-73.1929,0,,,,0,0,false,0
01225,Cheshire,MA,Cheshire Water Department,MA1058000,1407,GW,0,0,0,0.015,2.6,2,53,D,42.5611,-73.158,0,,,,1,0,true,0
01226,Dalton,MA,Dalton Fire District,MA1070000,6330,SW,0,0,0,0.0017,,2,78,B,42.475,-73.1603,0,,,,1,0,true,0
01227,Dalton,MA,Dalton Fire District,MA1070000,6330,SW,0,0,0,0.0017,,2,83,B,42.4737,-73.1662,0,,,,1,0,true,0
01229,Glendale,MA,STOCKBRIDGE WATER DEPT,MA1283003,2800,SW,0,0,0,,,2,53,D,42.2793,-73.3435,0,,,,0,0,false,0
01230,Great Barrington,MA,Great Barrington Fire District,MA1113000,4375,GW,9,4,0,0.0029,1.55,2,74,B,42.1959,-73.3607,1,Total Trihalomethanes (TTHM),,,8,4,true,0
01235,Hinsdale,MA,Hinsdale Water Department,MA1132000,1800,SW,3,0,0,0.0145,,2,58,C,42.4298,-73.0724,0,,,,4,0,true,0
01236,Housatonic,MA,Housatonic Water Works,MA1113003,1391,SW,0,0,0,,,2,63,C,42.2653,-73.3745,0,,,,0,0,false,0
01237,Lanesboro,MA,DALTON FIRE DISTRICT,MA1070000,6330,SW,0,0,0,,,2,63,C,42.5173,-73.2282,0,,,,0,0,false,0
01238,Lee,MA,Lee Water Department,MA1150000,5420,SW,1,0,0,0.00088,,2,78,B,42.299,-73.2317,0,,,,2,0,true,0
01239,,,,,,,0,0,0,,,,,,,,0,,,,0,0,false,0
01240,Lenox,MA,Lenox Dpw Water Division,MA1152000,9800,SW,0,0,0,0.001,,2,83,B,42.3642,-73.2713,0,,,,1,0,true,0
